spot,sampleTime,name,value
Decha,2011/5/20,Macrozoobenthos,2.43
Decha,2011/6/17,Macrozoobenthos,2.1
Decha,2011/7/20,Macrozoobenthos,2.2
Decha,2011/8/18,Macrozoobenthos,2.32
Decha,2011/9/15,Macrozoobenthos,2.32
Decha,2016/5/19,Macrozoobenthos,2.58
Decha,2016/9/17,Macrozoobenthos,2.43
Kannika,1998/1/26,Macrozoobenthos,0
Kannika,1998/2/24,Macrozoobenthos,0
Kannika,1998/3/21,Macrozoobenthos,0
Kannika,1998/4/18,Macrozoobenthos,1.98
Kannika,1998/5/26,Macrozoobenthos,0
Kannika,1998/6/29,Macrozoobenthos,0
Kannika,1998/7/26,Macrozoobenthos,0
Kannika,1998/8/25,Macrozoobenthos,1.98
Kannika,1998/9/20,Macrozoobenthos,0
Kannika,1998/10/23,Macrozoobenthos,2.026666667
Kannika,1998/11/20,Macrozoobenthos,0.7
Kannika,1998/12/17,Macrozoobenthos,0.75
Kannika,1999/1/21,Macrozoobenthos,2.27
Kannika,1999/3/24,Macrozoobenthos,2.09
Kannika,1999/4/23,Macrozoobenthos,2.036666667
Kannika,1999/5/28,Macrozoobenthos,2.123333333
Kannika,1999/6/23,Macrozoobenthos,1.983333333
Kannika,1999/7/25,Macrozoobenthos,2.076666667
Kannika,1999/8/30,Macrozoobenthos,2.033333333
Kannika,1999/9/19,Macrozoobenthos,2.246666667
Kannika,1999/10/22,Macrozoobenthos,2.026666667
Kannika,1999/11/26,Macrozoobenthos,2.04
Kannika,1999/12/16,Macrozoobenthos,2.106666667
Kannika,2000/1/19,Macrozoobenthos,2.093333333
Kannika,2000/2/18,Macrozoobenthos,2.053333333
Kannika,2000/3/24,Macrozoobenthos,2.043333333
Kannika,2000/4/29,Macrozoobenthos,2.1
Kannika,2000/5/27,Macrozoobenthos,2.073333333
Kannika,2000/6/25,Macrozoobenthos,1.956666667
Kannika,2000/7/28,Macrozoobenthos,2.14
Kannika,2000/8/28,Macrozoobenthos,1.99
Kannika,2000/9/23,Macrozoobenthos,2.093333333
Kannika,2000/10/18,Macrozoobenthos,2.02
Kannika,2000/11/25,Macrozoobenthos,2.173333333
Kannika,2000/12/30,Macrozoobenthos,2.183333333
Kannika,2001/1/27,Macrozoobenthos,2.02
Kannika,2001/2/24,Macrozoobenthos,2.063333333
Kannika,2001/3/25,Macrozoobenthos,1.886666667
Kannika,2001/5/27,Macrozoobenthos,1.966666667
Kannika,2001/6/21,Macrozoobenthos,2.106666667
Kannika,2001/7/27,Macrozoobenthos,2.253333333
Kannika,2001/8/28,Macrozoobenthos,2.096666667
Kannika,2001/9/25,Macrozoobenthos,2.146666667
Kannika,2003/1/24,Macrozoobenthos,2.02
Kannika,2003/2/21,Macrozoobenthos,1.876666667
Kannika,2003/6/26,Macrozoobenthos,1.78
Kannika,2003/7/24,Macrozoobenthos,1.93
Kannika,2003/8/27,Macrozoobenthos,2.166666667
Kannika,2003/9/17,Macrozoobenthos,2.336666667
Kannika,2004/2/19,Macrozoobenthos,1.966666667
Kannika,2004/5/22,Macrozoobenthos,1.816666667
Kannika,2005/1/16,Macrozoobenthos,2.213333333
Kannika,2005/2/11,Macrozoobenthos,2.066666667
Kannika,2005/3/11,Macrozoobenthos,1.966666667
Kannika,2005/4/8,Macrozoobenthos,1.816666667
Kannika,2005/5/13,Macrozoobenthos,2.036666667
Kannika,2005/6/12,Macrozoobenthos,2.203333333
Kannika,2005/7/8,Macrozoobenthos,2.116666667
Kannika,2005/8/12,Macrozoobenthos,2.08
Kannika,2005/10/14,Macrozoobenthos,2.093333333
Kannika,2005/11/11,Macrozoobenthos,1.876666667
Kannika,2006/2/10,Macrozoobenthos,2.029666667
Kannika,2006/3/9,Macrozoobenthos,2.05
Kannika,2006/4/15,Macrozoobenthos,2.746666667
Kannika,2006/5/11,Macrozoobenthos,2.066666667
Kannika,2006/6/26,Macrozoobenthos,1.95
Kannika,2006/7/11,Macrozoobenthos,1.8
Kannika,2006/8/10,Macrozoobenthos,2.076666667
Kannika,2006/10/12,Macrozoobenthos,2.273333333
Kannika,2006/11/9,Macrozoobenthos,2.046666667
Kannika,2006/12/7,Macrozoobenthos,2.226666667
Kannika,2007/1/11,Macrozoobenthos,2.023333333
Kannika,2007/2/8,Macrozoobenthos,2.053333333
Kannika,2007/4/12,Macrozoobenthos,2.06
Kannika,2007/5/10,Macrozoobenthos,2.083333333
Kannika,2007/7/7,Macrozoobenthos,2.11
Kannika,2013/6/22,Macrozoobenthos,2.12
Kannika,2013/8/12,Macrozoobenthos,2.146666667
Kannika,2013/10/11,Macrozoobenthos,2.18
Kannika,2014/5/8,Macrozoobenthos,36.39333333
Kohsoom,1998/4/16,Macrozoobenthos,0
Kohsoom,1998/6/27,Macrozoobenthos,0
Kohsoom,1998/8/22,Macrozoobenthos,0
Kohsoom,1998/10/1,Macrozoobenthos,0
Kohsoom,1998/11/14,Macrozoobenthos,2.5
Kohsoom,1998/12/13,Macrozoobenthos,2.8
Kohsoom,1999/1/16,Macrozoobenthos,2.8
Kohsoom,1999/2/13,Macrozoobenthos,2.3
Kohsoom,1999/3/13,Macrozoobenthos,2.3
Kohsoom,1999/5/15,Macrozoobenthos,2.3
Kohsoom,1999/9/18,Macrozoobenthos,2.2
Kohsoom,1999/12/11,Macrozoobenthos,2.2
Kohsoom,2000/1/16,Macrozoobenthos,2.3
Kohsoom,2000/2/12,Macrozoobenthos,2.5
Kohsoom,2000/3/12,Macrozoobenthos,2.1
Kohsoom,2000/4/16,Macrozoobenthos,2.05
Kohsoom,2000/5/14,Macrozoobenthos,2
Kohsoom,2000/6/29,Macrozoobenthos,2.1
Kohsoom,2000/7/16,Macrozoobenthos,2.4
Kohsoom,2000/8/25,Macrozoobenthos,2.31
Kohsoom,2000/9/10,Macrozoobenthos,2.1
Kohsoom,2000/10/15,Macrozoobenthos,2.3
Kohsoom,2000/11/12,Macrozoobenthos,2.13
Kohsoom,2000/12/10,Macrozoobenthos,1.95
Kohsoom,2001/1/28,Macrozoobenthos,1.9
Kohsoom,2001/2/18,Macrozoobenthos,2
Kohsoom,2001/3/18,Macrozoobenthos,2.3
Kohsoom,2001/5/13,Macrozoobenthos,2.08
Kohsoom,2001/6/19,Macrozoobenthos,2.11
Kohsoom,2001/7/27,Macrozoobenthos,2.15
Kohsoom,2001/8/26,Macrozoobenthos,2.1
Kohsoom,2001/9/16,Macrozoobenthos,2.34
Kohsoom,2003/1/26,Macrozoobenthos,2.23
Kohsoom,2003/2/28,Macrozoobenthos,2.35
Kohsoom,2004/9/27,Macrozoobenthos,2.09
Kohsoom,2004/10/24,Macrozoobenthos,2
Kohsoom,2004/11/28,Macrozoobenthos,2
Kohsoom,2005/2/27,Macrozoobenthos,2
Kohsoom,2005/3/27,Macrozoobenthos,2.12
Kohsoom,2005/4/25,Macrozoobenthos,1.92
Kohsoom,2005/5/28,Macrozoobenthos,2.25
Kohsoom,2005/6/26,Macrozoobenthos,2.12
Kohsoom,2005/7/29,Macrozoobenthos,2.13
Kohsoom,2005/8/24,Macrozoobenthos,2.17
Kohsoom,2005/9/25,Macrozoobenthos,2.25
Kohsoom,2005/10/23,Macrozoobenthos,2.29
Kohsoom,2005/11/27,Macrozoobenthos,2.4
Kohsoom,2006/2/26,Macrozoobenthos,2.36
Kohsoom,2009/7/30,Macrozoobenthos,1.83
Kohsoom,2009/8/20,Macrozoobenthos,2.37
Kohsoom,2010/7/28,Macrozoobenthos,2.1
Kohsoom,2010/9/29,Macrozoobenthos,2.31
Kohsoom,2011/4/27,Macrozoobenthos,2.11
Kohsoom,2011/8/31,Macrozoobenthos,2.15
Kohsoom,2011/10/26,Macrozoobenthos,2.37
Kohsoom,2012/3/29,Macrozoobenthos,2.06
Kohsoom,2013/4/19,Macrozoobenthos,2.2
Kohsoom,2013/6/27,Macrozoobenthos,2.17
Sakda,1998/4/18,Macrozoobenthos,2.14
Sakda,1998/6/30,Macrozoobenthos,0
Sakda,1998/8/26,Macrozoobenthos,2.04
Sakda,1998/10/24,Macrozoobenthos,2.18
Sakda,1998/11/20,Macrozoobenthos,0.7
Sakda,1998/12/10,Macrozoobenthos,0.75
Sakda,1999/3/25,Macrozoobenthos,1.97
Sakda,1999/4/26,Macrozoobenthos,2.05
Sakda,1999/5/26,Macrozoobenthos,2.06
Sakda,1999/6/25,Macrozoobenthos,2.14
Sakda,1999/7/26,Macrozoobenthos,1.97
Sakda,1999/7/28,Macrozoobenthos,2.046666667
Sakda,1999/8/31,Macrozoobenthos,2.036666667
Sakda,1999/9/21,Macrozoobenthos,2.076666667
Sakda,1999/10/23,Macrozoobenthos,1.94
Sakda,1999/11/26,Macrozoobenthos,2.086666667
Sakda,1999/12/15,Macrozoobenthos,2.2
Sakda,2000/1/19,Macrozoobenthos,2.333333333
Sakda,2000/2/19,Macrozoobenthos,2.076666667
Sakda,2000/3/23,Macrozoobenthos,2.136666667
Sakda,2000/4/29,Macrozoobenthos,2.083333333
Sakda,2000/5/26,Macrozoobenthos,2.03
Sakda,2000/6/24,Macrozoobenthos,2.066666667
Sakda,2000/7/29,Macrozoobenthos,2.306666667
Sakda,2000/8/29,Macrozoobenthos,1.953333333
Sakda,2000/9/21,Macrozoobenthos,2.153333333
Sakda,2000/10/19,Macrozoobenthos,2.066666667
Sakda,2000/11/23,Macrozoobenthos,2.023333333
Sakda,2000/12/30,Macrozoobenthos,2.01
Sakda,2001/1/25,Macrozoobenthos,2.006666667
Sakda,2001/2/22,Macrozoobenthos,1.983333333
Sakda,2001/3/22,Macrozoobenthos,1.95
Sakda,2001/5/27,Macrozoobenthos,1.966666667
Sakda,2001/6/21,Macrozoobenthos,2.073333333
Sakda,2001/7/27,Macrozoobenthos,2.133333333
Sakda,2001/8/29,Macrozoobenthos,2.043333333
Sakda,2001/9/25,Macrozoobenthos,2.25
Sakda,2003/1/24,Macrozoobenthos,2.22
Sakda,2003/2/21,Macrozoobenthos,2.126666667
Sakda,2003/6/26,Macrozoobenthos,1.993333333
Sakda,2003/7/24,Macrozoobenthos,1.866666667
Sakda,2003/8/28,Macrozoobenthos,2.133333333
Sakda,2003/9/18,Macrozoobenthos,2.11
Sakda,2004/2/19,Macrozoobenthos,2.096666667
Sakda,2004/5/22,Macrozoobenthos,1.886666667
Sakda,2005/1/16,Macrozoobenthos,2.073333333
Sakda,2005/2/11,Macrozoobenthos,1.95
Sakda,2005/3/11,Macrozoobenthos,2.023333333
Sakda,2005/4/8,Macrozoobenthos,1.93
Sakda,2005/5/13,Macrozoobenthos,2.013333333
Sakda,2005/6/12,Macrozoobenthos,2.133333333
Sakda,2005/7/8,Macrozoobenthos,2.2
Sakda,2005/8/12,Macrozoobenthos,2.093333333
Sakda,2005/10/14,Macrozoobenthos,2.053333333
Sakda,2005/11/11,Macrozoobenthos,2.17
Sakda,2006/2/10,Macrozoobenthos,2.031
Sakda,2006/3/9,Macrozoobenthos,2.163
Sakda,2006/4/15,Macrozoobenthos,2.183333333
Sakda,2006/5/11,Macrozoobenthos,2.043333333
Sakda,2006/6/8,Macrozoobenthos,1.963333333
Sakda,2006/7/13,Macrozoobenthos,1.846666667
Sakda,2006/8/10,Macrozoobenthos,2.013333333
Sakda,2006/10/12,Macrozoobenthos,2.13
Sakda,2006/11/9,Macrozoobenthos,2.336666667
Sakda,2006/12/7,Macrozoobenthos,2.35
Sakda,2007/1/11,Macrozoobenthos,2.023333333
Sakda,2007/2/15,Macrozoobenthos,2.036666667
Sakda,2007/4/12,Macrozoobenthos,1.996666667
Sakda,2007/5/10,Macrozoobenthos,1.916666667
Sakda,2007/7/7,Macrozoobenthos,2.076666667
Sakda,2013/6/23,Macrozoobenthos,2.163333333
Sakda,2013/8/13,Macrozoobenthos,2.143333333
Sakda,2013/10/12,Macrozoobenthos,2.226666667
Sakda,2014/5/8,Macrozoobenthos,36.88333333
Somchair,1998/4/17,Macrozoobenthos,0
Somchair,1998/6/29,Macrozoobenthos,0
Somchair,1998/8/24,Macrozoobenthos,0
Somchair,1998/10/30,Macrozoobenthos,1.83
Somchair,1998/11/28,Macrozoobenthos,0
Somchair,1998/12/19,Macrozoobenthos,0
Somchair,1999/1/27,Macrozoobenthos,2.17
Somchair,1999/2/20,Macrozoobenthos,2.45
Somchair,1999/3/19,Macrozoobenthos,2.15
Somchair,1999/5/27,Macrozoobenthos,2.13
Somchair,1999/7/24,Macrozoobenthos,2.13
Somchair,1999/9/18,Macrozoobenthos,2.17
Somchair,1999/11/20,Macrozoobenthos,2.23
Somchair,1999/12/10,Macrozoobenthos,2.05
Somchair,2000/1/15,Macrozoobenthos,2.15
Somchair,2000/2/19,Macrozoobenthos,2.07
Somchair,2000/3/19,Macrozoobenthos,2.18
Somchair,2000/4/28,Macrozoobenthos,2.08
Somchair,2000/5/20,Macrozoobenthos,2.02
Somchair,2000/6/27,Macrozoobenthos,2.07
Somchair,2000/7/27,Macrozoobenthos,2.3
Somchair,2000/8/27,Macrozoobenthos,2.18
Somchair,2000/9/24,Macrozoobenthos,2.26
Somchair,2000/10/17,Macrozoobenthos,2.2
Somchair,2000/11/23,Macrozoobenthos,2.2
Somchair,2000/12/4,Macrozoobenthos,1.9
Somchair,2001/1/17,Macrozoobenthos,1.95
Somchair,2001/2/18,Macrozoobenthos,2.22
Somchair,2001/3/31,Macrozoobenthos,2.4
Somchair,2001/5/28,Macrozoobenthos,2.11
Somchair,2001/6/21,Macrozoobenthos,2.09
Somchair,2001/7/28,Macrozoobenthos,2.43
Somchair,2001/8/28,Macrozoobenthos,2.08
Somchair,2001/9/23,Macrozoobenthos,2.3
Somchair,2003/1/24,Macrozoobenthos,2.14
Somchair,2003/2/28,Macrozoobenthos,2.06
Somchair,2003/6/28,Macrozoobenthos,1.96
Somchair,2003/7/12,Macrozoobenthos,2.1
Somchair,2003/8/20,Macrozoobenthos,2.02
Somchair,2003/9/15,Macrozoobenthos,2.15
Somchair,2004/5/30,Macrozoobenthos,2.18
Somchair,2005/1/22,Macrozoobenthos,1.95
Somchair,2005/2/20,Macrozoobenthos,2.16
Somchair,2005/3/24,Macrozoobenthos,2.26
Somchair,2005/4/24,Macrozoobenthos,2.28
Somchair,2005/5/29,Macrozoobenthos,2.44
Somchair,2005/6/21,Macrozoobenthos,2.1
Somchair,2005/7/24,Macrozoobenthos,2.02
Somchair,2005/8/26,Macrozoobenthos,2.12
Somchair,2005/10/23,Macrozoobenthos,2.37
Somchair,2005/11/24,Macrozoobenthos,2.14
Somchair,2006/2/25,Macrozoobenthos,2.83
Somchair,2006/3/23,Macrozoobenthos,2.283
Somchair,2006/4/27,Macrozoobenthos,2.43
Somchair,2006/5/31,Macrozoobenthos,2.35
Somchair,2006/6/25,Macrozoobenthos,2.07
Somchair,2006/7/16,Macrozoobenthos,2.3
Somchair,2006/8/13,Macrozoobenthos,2.22
Somchair,2006/10/6,Macrozoobenthos,2.2
Somchair,2006/11/22,Macrozoobenthos,2.37
Somchair,2006/12/13,Macrozoobenthos,2.2
Somchair,2007/1/24,Macrozoobenthos,2.5
Somchair,2007/2/22,Macrozoobenthos,2.25
Somchair,2007/3/28,Macrozoobenthos,2.12
Somchair,2007/4/20,Macrozoobenthos,2.33
Tansanee,2012/8/10,Macrozoobenthos,2.33
Tansanee,2012/9/15,Macrozoobenthos,2.43
Tansanee,2016/3/20,Macrozoobenthos,2.14
Tansanee,2016/9/4,Macrozoobenthos,2.27
